duration;start_time;end_time;labels;species_count;filepath;channels;collection_id
38.688000;0.000000;38.688000;Fringilla coelebs;1;derivation/1/d/4/8/45a3e14774504e62aebaf478c79dbb85.wav;2;1
77.113469;0.000000;77.113469;Fringilla coelebs;1;derivation/1/a/e/1/e56f166331fd472ea04607bcc4d8ae5f.wav;2;1
0.309822;135.503123;135.812945;Fringilla coelebs;1;derivation/1/6/c/1/f6a891da507c45e8ab6acb72500787f2.wav;2;4
11.415510;0.000000;11.415510;Fringilla coelebs;1;derivation/1/f/2/0/48994fff01944225b9a06b23add08f6f.wav;2;1
50.886531;0.000000;50.886531;Fringilla coelebs;1;derivation/1/e/0/0/7b9f7de86e4f43408b49bd88bdcfdb1b.wav;2;1
24.999184;0.000000;24.999184;Fringilla coelebs;1;derivation/1/e/e/d/d4964deb96a64acebe8bdc69773c95e7.wav;2;1
14.112000;0.000000;14.112000;Fringilla coelebs;1;derivation/1/7/5/d/3e1e48176b2d4f23b26bec6b008d30a9.wav;2;1
13.795177;0.000000;13.795177;Fringilla coelebs;1;derivation/1/8/4/4/ef529d4a77a24506a59d75ba658948ee.wav;1;87
14.797750;0.000000;14.797750;Fringilla coelebs;1;derivation/1/f/8/a/70c049581497433fab1fd1d22b30d8c4.wav;2;1
97.044898;0.000000;97.044898;Fringilla coelebs;1;derivation/1/c/7/b/f401af4152624833af388caff82644d8.wav;2;1
20.543625;0.000000;20.543625;Fringilla coelebs;1;derivation/1/2/1/4/add5bf061d7c4d16b15bd53c3a931a31.wav;2;1
20.078115;0.000000;20.078115;Fringilla coelebs;1;derivation/1/3/c/c/c35f7e037c7849c0ab8bc651f20490e1.wav;1;87
13.119500;0.000000;13.119500;Fringilla coelebs;1;derivation/1/7/2/c/3df303c9597d4ea89eca17228b66ffd2.wav;2;1
2.405000;0.000000;2.405000;Fringilla coelebs;1;derivation/1/7/d/7/2ec230323afc49958f472328763e6c1d.wav;1;84
0.838657;81.712008;82.550665;Fringilla coelebs;1;derivation/1/6/c/1/f6a891da507c45e8ab6acb72500787f2.wav;2;4
3.016988;98.664531;101.681519;Fringilla coelebs;1;derivation/1/4/a/7/87ae29123b6b476180ab3d93d1ec8dcc.wav;2;4
259.732792;0.000000;259.732792;Fringilla coelebs;1;derivation/1/5/9/e/856dcaf83cf94f3e9189a330560bc2de.wav;2;1
67.824000;0.000000;67.824000;Fringilla coelebs;1;derivation/1/c/f/0/f4b8c8a0a1064950bdc3db96604aa084.wav;2;1
51.784125;0.000000;51.784125;Fringilla coelebs;1;derivation/1/a/c/4/802e6188d3134820961023ecaa831c39.wav;1;1
25.338776;0.000000;25.338776;Fringilla coelebs;1;derivation/1/7/9/8/f5987e9987654552a34a10166c6008b8.wav;1;1
62.568000;0.000000;62.568000;Fringilla coelebs;1;derivation/1/a/0/5/abbde2840f19427ebff3acd34c82a11d.wav;2;1
21.948375;0.000000;21.948375;Fringilla coelebs;1;derivation/1/0/8/9/b17442a19f4f46f3acb33c025cbd1c45.wav;1;87
20.093990;0.000000;20.093990;Fringilla coelebs;1;derivation/1/4/f/4/26b80eeb62f04609b516c31b12356389.wav;1;87
18.412312;0.000000;18.412312;Fringilla coelebs;1;derivation/1/4/6/b/000dc0b6f11f4af0ad6ae24d311a7100.wav;1;87
36.766906;0.000000;36.766906;Fringilla coelebs;1;derivation/1/8/d/9/353e04c62ca64983b5632cbd83ccf0aa.wav;2;1
10.771875;0.000000;10.771875;Fringilla coelebs;1;derivation/1/e/e/f/17f1a7218255479cb95072c5fe60bfe1.wav;2;1
86.173438;0.000000;86.173438;Fringilla coelebs;1;derivation/1/c/9/2/47b1b45bd7ab404290ec60f3c4c96694.wav;2;1
82.056000;0.000000;82.056000;Fringilla coelebs;1;derivation/1/3/5/e/2c91fd67725b412994c3f1de2b985d14.wav;1;1
2.391000;0.000000;2.391000;Fringilla coelebs;1;derivation/1/9/d/9/1e831c187c97442a81ae985e2c3c652c.wav;1;84
43.752000;0.000000;43.752000;Fringilla coelebs;1;derivation/1/5/2/4/d4f494d4742141df9d25d4e2251e8e96.wav;2;1
20.871837;0.000000;20.871837;Fringilla coelebs;1;derivation/1/8/7/5/80f683dfeca448bfba9569b8b0f2d233.wav;1;1
9.490438;0.000000;9.490438;Fringilla coelebs;1;derivation/1/d/c/8/f4c819bfe4e240739540570ec62a6df5.wav;1;1
19.003240;0.000000;19.003240;Fringilla coelebs;1;derivation/1/2/8/3/2174fa73a39346c794d51a43166329bc.wav;1;87
183.192000;0.000000;183.192000;Fringilla coelebs;1;derivation/1/a/0/6/e2c2644d74bf4fdcb3e0d69728e28bed.wav;2;1
14.747125;0.000000;14.747125;Fringilla coelebs;1;derivation/1/9/9/a/31c6ae534b3a4320939d8153ce0cd76f.wav;1;1
2.891794;158.431729;161.323523;Fringilla coelebs;1;derivation/1/5/7/e/7d2c0f8b040543f6a91e26527799f8aa.wav;2;4
19.944000;0.000000;19.944000;Fringilla coelebs;1;derivation/1/4/7/1/d7e63ea647a84d22ae5fd033878bd105.wav;2;1
20.107740;0.000000;20.107740;Fringilla coelebs;1;derivation/1/b/0/2/a7c96f1a8da94cea9295990cacf131ff.wav;1;87
54.114375;0.000000;54.114375;Fringilla coelebs;1;derivation/1/f/f/e/b3ba3318e04b4aee817664aef1988b10.wav;1;1
18.005344;0.000000;18.005344;Fringilla coelebs;1;derivation/1/3/5/4/f936a5b022b94b219dcafcb0401bcbe1.wav;1;87
6.537125;0.000000;6.537125;Fringilla coelebs;1;derivation/1/2/0/5/b065f520f0494b09867a7133dbf8ae79.wav;2;1
2.397022;26.989617;29.386639;Fringilla coelebs;1;derivation/1/7/9/9/f035921b88f045db9e78cf43bb468763.wav;2;4
66.037551;0.000000;66.037551;Fringilla coelebs;1;derivation/1/e/0/6/bed2052406b141dea3b6ca45f05b0f56.wav;2;1
52.392000;0.000000;52.392000;Fringilla coelebs;1;derivation/1/c/a/e/78f82ba7136b417aba047aad1434c9cf.wav;1;1
18.889677;0.000000;18.889677;Fringilla coelebs;1;derivation/1/a/c/2/1f5d823e812840e4a56555c7d38f18b2.wav;1;87
38.904000;0.000000;38.904000;Fringilla coelebs;1;derivation/1/8/b/7/a02c0bab7c77439c9b471fdf615ef4fc.wav;2;1
11.044000;0.000000;11.044000;Fringilla coelebs;1;derivation/1/d/5/e/cdc0d408b8bb41a9ae9b5dd46ecfdc85.wav;1;1
17.708750;0.000000;17.708750;Fringilla coelebs;1;derivation/1/5/8/c/43a9924d5fc74de38c6230f30d4a7cd7.wav;1;1
13.248000;0.000000;13.248000;Fringilla coelebs;1;derivation/1/d/f/a/9971e976d4bb44439505882ce6144b32.wav;2;1
16.981260;0.000000;16.981260;Fringilla coelebs;1;derivation/1/b/5/b/5da54edf295a4c4d99ea176e7eecc54b.wav;1;87
125.280000;0.000000;125.280000;Fringilla coelebs;1;derivation/1/a/4/5/d78d6ce175064953ae6789323363b264.wav;2;1
77.400000;0.000000;77.400000;Fringilla coelebs;1;derivation/1/8/d/2/a8f01f8c87f3435aa0e55c073293f941.wav;2;1
0.560086;173.843928;174.404014;Fringilla coelebs;1;derivation/1/5/7/e/7d2c0f8b040543f6a91e26527799f8aa.wav;2;4
21.381344;0.000000;21.381344;Fringilla coelebs;1;derivation/1/2/e/7/c1873dfef1b74605a6b61b43d7ec77ea.wav;1;87
2.751000;0.000000;2.751000;Fringilla coelebs;1;derivation/1/3/e/b/2b48496fc6ff4c1b89837d4c14a0a3d7.wav;1;84
19.608000;0.000000;19.608000;Fringilla coelebs;1;derivation/1/3/2/0/3c750b6cb5f34d5cacae0986c3237156.wav;2;1
69.326375;0.000000;69.326375;Fringilla coelebs;1;derivation/1/e/8/0/2742ced14fe84512b4f28cb27fb2668a.wav;1;1
17.062850;0.000000;17.062850;Fringilla coelebs;1;derivation/1/3/e/6/a9a5e9f5d0e44082be230e032f977297.wav;2;1
223.383750;0.000000;223.383750;Fringilla coelebs;1;derivation/1/8/6/7/dbd332f19ccc45428b98db1a4f94e044.wav;2;1
3.061969;0.000000;3.061969;Fringilla coelebs;1;derivation/1/e/d/2/56278fdc76f947ccb20ca2935fcfa27d.wav;1;87
26.492000;0.000000;26.492000;Fringilla coelebs;1;derivation/1/f/b/2/eb014d16ef9644239ec527a13995c0d0.wav;2;1
41.686125;0.000000;41.686125;Fringilla coelebs;1;derivation/1/7/2/0/f7938c06c9c0488aa5405f276d8fbbf0.wav;1;1
118.937438;0.000000;118.937438;Fringilla coelebs;1;derivation/1/e/f/1/93c8b3ebcdf444d78f80acc0a5e27f04.wav;2;1
2.121280;238.119672;240.240952;Fringilla coelebs;1;derivation/1/9/8/7/c0383c0f30b84086b36f7600ed09403a.wav;2;4
12.149792;0.000000;12.149792;Fringilla coelebs;1;derivation/1/5/5/1/7e91ced3e4b14bac8651f0a7ea8b8958.wav;2;1
2.479000;0.000000;2.479000;Fringilla coelebs;1;derivation/1/9/4/6/d6434d184ccb4bdab2ff193b4279a978.wav;1;84
1.942850;276.515779;278.458629;Fringilla coelebs;1;derivation/1/9/8/7/c0383c0f30b84086b36f7600ed09403a.wav;2;4
82.755918;0.000000;82.755918;Fringilla coelebs;1;derivation/1/8/1/2/e7dcc1d77cdd4e3ba53b5b8595cb7d7f.wav;1;1
2.294234;278.761974;281.056208;Fringilla coelebs;1;derivation/1/4/3/0/df2486ea07ca45f2b9055bcccb6475dc.wav;2;4
127.848000;0.000000;127.848000;Fringilla coelebs;1;derivation/1/e/8/d/23ef74b735044d068e1dd08eb268de50.wav;2;1
19.106385;0.000000;19.106385;Fringilla coelebs;1;derivation/1/d/e/8/d9a9cec0338246d8986e34dc1def31e2.wav;1;87
30.563265;0.000000;30.563265;Fringilla coelebs;1;derivation/1/3/3/8/37372fccbdaa406da5a23f9151a310f7.wav;2;1
58.618776;0.000000;58.618776;Fringilla coelebs;1;derivation/1/a/0/c/e9764496e7ee4edc983aa008bbd0da16.wav;2;1
151.368000;0.000000;151.368000;Fringilla coelebs;1;derivation/1/6/7/f/dbcc94452fd844ba8365c29418db597d.wav;2;1
142.053878;0.000000;142.053878;Fringilla coelebs;1;derivation/1/1/a/f/9547b1012ba54d0db9c1acf6c9db9b27.wav;2;1
0.413113;169.096323;169.509436;Fringilla coelebs;1;derivation/1/5/7/e/7d2c0f8b040543f6a91e26527799f8aa.wav;2;4
33.358367;0.000000;33.358367;Fringilla coelebs;1;derivation/1/a/1/a/a185872ee032492ba1040d52b3e08a1f.wav;2;1
1.562000;0.000000;1.562000;Fringilla coelebs;1;derivation/1/2/0/a/62a28e80ed5842109a1a04efb068b083.wav;1;84
37.032000;0.000000;37.032000;Fringilla coelebs;1;derivation/1/0/f/c/6af1e0d124d14135b36975a775bee0fb.wav;2;1
20.004146;0.000000;20.004146;Fringilla coelebs;1;derivation/1/f/b/c/d9fc74700c50448dbb6d8f212baca02b.wav;1;87
42.774375;0.000000;42.774375;Fringilla coelebs;1;derivation/1/a/d/b/faab9c8433c8406ab55697015fbf92be.wav;2;1
7.658437;0.000000;7.658437;Fringilla coelebs;1;derivation/1/0/6/8/93f743f06f2547d4aa37ef2869644e16.wav;1;87
2.872000;0.000000;2.872000;Fringilla coelebs;1;derivation/1/d/d/e/1e5d5a8c24214e0bac2a7cf5dca9b724.wav;1;84
18.020854;0.000000;18.020854;Fringilla coelebs;1;derivation/1/1/5/3/3d3306444ee54edfbf2e2bd9de02b5ba.wav;2;87
2.065285;182.792500;184.857785;Fringilla coelebs;1;derivation/1/0/d/b/36567c48608049188a999e00c6643355.wav;2;4
23.415400;0.000000;23.415400;Fringilla coelebs;1;derivation/1/c/d/b/26bcc831d6f4466d82d23bf2e0679a9b.wav;2;1
150.528000;0.000000;150.528000;Fringilla coelebs;1;derivation/1/f/e/f/80def0d94d9144c7a787dd6178cd611e.wav;2;1
86.047347;0.000000;86.047347;Fringilla coelebs;1;derivation/1/7/3/0/9667ac14cdc2408f9f808d7395778f01.wav;2;1
83.064000;0.000000;83.064000;Fringilla coelebs;1;derivation/1/1/c/0/bb482b604b194559a45d23c45454911e.wav;2;1
18.614600;0.000000;18.614600;Fringilla coelebs;1;derivation/1/6/2/9/e7e40d6740bf41588427cf2a15146249.wav;2;1
2.547778;136.258922;138.806700;Fringilla coelebs;1;derivation/1/e/5/9/86d08fb76ee44e2ba9dc31496dd736f5.wav;2;4
2.220408;0.000000;2.220408;Fringilla coelebs;1;derivation/1/a/7/6/e49a0c86a2444ee09a01233355a3064f.wav;2;1
3.030204;0.000000;3.030204;Fringilla coelebs;1;derivation/1/1/3/4/3d558140d805450c8a3860ec22b3ddcd.wav;2;1
235.704000;0.000000;235.704000;Fringilla coelebs;1;derivation/1/3/8/7/9bd9dd39433f4322b7c53a3218125d60.wav;2;1
317.329050;0.000000;317.329050;Fringilla coelebs;1;derivation/1/1/1/c/af0e5ec548e74ac5a7e20cdd427b152b.wav;2;1
20.079938;0.000000;20.079938;Fringilla coelebs;1;derivation/1/5/8/0/38fa0238b91e4598b5a0f997c5810fda.wav;1;87
10.987525;0.000000;10.987525;Fringilla coelebs;1;derivation/1/7/0/8/d9409e182aa34f82a643469b6e43fc50.wav;2;1
186.312000;0.000000;186.312000;Fringilla coelebs;1;derivation/1/6/4/c/2ccaf418d40c49568bd5899b43f5d143.wav;2;1
20.019281;0.000000;20.019281;Fringilla coelebs;1;derivation/1/6/7/a/71594291753340508c40dc4559ecab87.wav;1;87
100.824000;0.000000;100.824000;Fringilla coelebs;1;derivation/1/2/c/4/826f2307ca1f4a5ea66b49982b24cd09.wav;2;1
28.499592;0.000000;28.499592;Fringilla coelebs;1;derivation/1/b/f/6/89c525fb24dd47d4a4a317a7d4f36524.wav;1;1
0.543000;0.000000;0.543000;Fringilla coelebs;1;derivation/1/8/9/7/e8189d207d134b21b8f1a4127621bbcb.wav;1;84
0.208328;212.428257;212.636585;Fringilla coelebs;1;derivation/1/6/c/1/f6a891da507c45e8ab6acb72500787f2.wav;2;4
20.355594;0.000000;20.355594;Fringilla coelebs;1;derivation/1/8/d/6/6c9b0cd3575148a49ecb856b0bdfd216.wav;1;87
2.223810;163.460163;165.683973;Fringilla coelebs;1;derivation/1/4/a/7/87ae29123b6b476180ab3d93d1ec8dcc.wav;2;4
12.504000;0.000000;12.504000;Fringilla coelebs;1;derivation/1/e/e/d/d6cb9c9f5cc04d30933964953bb0e1a6.wav;2;1
0.499804;133.106009;133.605813;Fringilla coelebs;1;derivation/1/1/f/a/2a93303e7ec4497280f4284c64f3ae39.wav;2;4
2.555904;286.600000;289.155904;Fringilla coelebs;1;derivation/1/f/c/1/6af529f1583c470caa1761bbe27ca02c.wav;2;4
1.156450;294.007351;295.163801;Fringilla coelebs;1;derivation/1/7/b/5/8293593fbfc545d4a5567d641d67caef.wav;2;4
2.441982;141.273705;143.715687;Fringilla coelebs;1;derivation/1/2/6/b/3a996cf445ce48e38e112e9e94d24583.wav;2;4
0.272430;195.060976;195.333406;Fringilla coelebs;1;derivation/1/6/c/1/f6a891da507c45e8ab6acb72500787f2.wav;2;4
128.712000;0.000000;128.712000;Fringilla coelebs;1;derivation/1/c/b/4/94095d32992943fb9bb2dae843aced04.wav;2;1
2.968164;228.580306;231.548470;Fringilla coelebs;1;derivation/1/0/b/b/76f5684ce63d423a8bb8d57ea5f82c4a.wav;2;4
20.022906;0.000000;20.022906;Fringilla coelebs;1;derivation/1/9/5/c/b6f1a74878b1402cb757f938e94fc0b6.wav;1;87
77.825563;0.000000;77.825563;Fringilla coelebs;1;derivation/1/4/e/8/b6b753178898463dbd476136c4b36810.wav;2;1
184.248000;0.000000;184.248000;Fringilla coelebs;1;derivation/1/2/2/c/38532155dec04a7db6a4381746fffe34.wav;2;1
19.330612;0.000000;19.330612;Fringilla coelebs;1;derivation/1/8/0/6/c0f625aca7b6445f8989dbfe63a4f243.wav;1;1
41.358563;0.000000;41.358563;Fringilla coelebs;1;derivation/1/a/f/4/2c343c86b3224cdabc385fc4cece428d.wav;1;1
0.211516;286.824737;287.036253;Fringilla coelebs;1;derivation/1/7/b/5/8293593fbfc545d4a5567d641d67caef.wav;2;4
7.480729;0.000000;7.480729;Fringilla coelebs;1;derivation/1/e/9/d/84fa3a95338c4db890b09e196962b1eb.wav;1;87
1.746744;268.005802;269.752546;Fringilla coelebs;1;derivation/1/4/3/0/df2486ea07ca45f2b9055bcccb6475dc.wav;2;4
190.126600;0.000000;190.126600;Fringilla coelebs;1;derivation/1/f/4/d/ccd634633583496590574f3b34250288.wav;1;1
42.360000;0.000000;42.360000;Fringilla coelebs;1;derivation/1/2/e/b/d307b8e5038e4a658d61cfd99b5381cc.wav;2;1
160.608000;0.000000;160.608000;Fringilla coelebs;1;derivation/1/6/6/3/8f04708e4d92487eadcb0cb8ef026528.wav;2;1
2.925000;0.000000;2.925000;Fringilla coelebs;1;derivation/1/7/e/e/2258895a039442e1be4046c4251fb2e7.wav;1;84
26.036031;0.000000;26.036031;Fringilla coelebs;1;derivation/1/1/c/0/b7297a10b74b46acac46b4671bebe4fd.wav;1;87
12.175833;0.000000;12.175833;Fringilla coelebs;1;derivation/1/3/7/5/7fe12f7b0168409c9b7ecc93d4cdb7ca.wav;2;1
49.492563;0.000000;49.492563;Fringilla coelebs;1;derivation/1/8/a/d/f47ac2e9e7e0415bab66cca2f3a2c453.wav;1;1
60.936000;0.000000;60.936000;Fringilla coelebs;1;derivation/1/7/1/f/2093ea4a39944bf1b55fbcbc555349b5.wav;1;1
0.821471;198.593882;199.415353;Fringilla coelebs;1;derivation/1/6/c/1/f6a891da507c45e8ab6acb72500787f2.wav;2;4
0.881339;281.849471;282.730810;Fringilla coelebs;1;derivation/1/4/6/7/8898b8e6f6df4edc9e5b271cf985cab5.wav;2;4
65.448000;0.000000;65.448000;Fringilla coelebs;1;derivation/1/3/b/3/ed9507921d134c63a40db34124b05386.wav;2;1
60.720000;0.000000;60.720000;Fringilla coelebs;1;derivation/1/1/0/7/5f99580a97be4dc9b67cd34c310bfeb9.wav;2;1
241.776000;0.000000;241.776000;Fringilla coelebs;1;derivation/1/e/a/b/e894bc27cc06447781ec28f952fe3700.wav;2;1
2.772000;0.000000;2.772000;Fringilla coelebs;1;derivation/1/b/6/c/a3ee3f1e044f4f4090ebc459ed923c37.wav;1;84
38.060408;0.000000;38.060408;Fringilla coelebs;1;derivation/1/1/d/9/1de573610fbb4d18822d1ee3ef0b0373.wav;2;1
32.592000;0.000000;32.592000;Fringilla coelebs;1;derivation/1/b/8/b/efb47d4b12694f0d973294eb4b78faed.wav;2;1
14.361500;0.000000;14.361500;Fringilla coelebs;1;derivation/1/0/3/4/3d053635b01b472ca5dee45168622654.wav;1;1
17.789388;0.000000;17.789388;Fringilla coelebs;1;derivation/1/8/6/4/05e0b12ba2af4a4f970d43a364be5a4f.wav;2;1
19.008000;0.000000;19.008000;Fringilla coelebs;1;derivation/1/1/9/d/eb4313171db3416bb1e25950d6ba89e5.wav;2;1
1.666198;234.998917;236.665115;Fringilla coelebs;1;derivation/1/5/f/6/2e27d8ea1d33436f9696bc116662892e.wav;2;4
250.800000;0.000000;250.800000;Fringilla coelebs;1;derivation/1/c/7/5/a8e67b72201447e88dbb85df112aa938.wav;2;1
18.024490;0.000000;18.024490;Fringilla coelebs;1;derivation/1/b/a/5/90c5113970ed4fff99a969de8b7561ef.wav;2;1
61.800000;0.000000;61.800000;Fringilla coelebs;1;derivation/1/e/e/9/1c89f6b85daa448e9f97e04214123697.wav;2;1
1.955595;257.263570;259.219165;Fringilla coelebs;1;derivation/1/4/3/0/df2486ea07ca45f2b9055bcccb6475dc.wav;2;4
38.064000;0.000000;38.064000;Fringilla coelebs;1;derivation/1/9/c/4/59fb1633e8484b1086e2461dbfbf5702.wav;2;1
2.499506;220.508332;223.007838;Fringilla coelebs;1;derivation/1/0/b/b/76f5684ce63d423a8bb8d57ea5f82c4a.wav;2;4
0.422765;62.760649;63.183414;Fringilla coelebs;1;derivation/1/4/6/7/8898b8e6f6df4edc9e5b271cf985cab5.wav;2;4
54.633938;0.000000;54.633938;Fringilla coelebs;1;derivation/1/2/1/a/e8c17e9e07b14ffeb14a8f40210716b1.wav;2;1
2.070961;286.564034;288.634995;Fringilla coelebs;1;derivation/1/7/9/9/f035921b88f045db9e78cf43bb468763.wav;2;4
39.864000;0.000000;39.864000;Fringilla coelebs;1;derivation/1/6/0/9/0ea19ee044204ebdbef80190132c8f27.wav;1;1
20.090333;0.000000;20.090333;Fringilla coelebs;1;derivation/1/a/f/e/5161a4f565d6481ab0aacce32ebc37d8.wav;1;87
2.804000;0.000000;2.804000;Fringilla coelebs;1;derivation/1/c/5/1/55b381c7383a4f3eb664e75f90c30565.wav;1;84
77.008980;0.000000;77.008980;Fringilla coelebs;1;derivation/1/e/a/1/8a6a6b2a9b5f419b942115cf99613a99.wav;2;1
28.848000;0.000000;28.848000;Fringilla coelebs;1;derivation/1/d/8/c/e3155f87eaf14b8cbd956bcce88c8af7.wav;2;1
35.184000;0.000000;35.184000;Fringilla coelebs;1;derivation/1/2/7/8/5a6cbbe9bbc8493e90c708d09c378837.wav;2;1
23.907708;0.000000;23.907708;Fringilla coelebs;1;derivation/1/b/4/f/798238337fcd41778f421b0a83a6eb31.wav;2;1
0.278377;71.256841;71.535218;Fringilla coelebs;1;derivation/1/e/5/9/86d08fb76ee44e2ba9dc31496dd736f5.wav;2;4
185.296813;0.000000;185.296813;Fringilla coelebs;1;derivation/1/a/9/1/e94db2fd0c534659957f8de9ef04a998.wav;1;1
20.821333;0.000000;20.821333;Fringilla coelebs;1;derivation/1/3/d/d/2c1d7166dc2b4466898150537d05c8ab.wav;1;87
86.448000;0.000000;86.448000;Fringilla coelebs;1;derivation/1/a/d/d/59f749577b314b7c85950c23246e78fa.wav;2;1
134.518750;0.000000;134.518750;Fringilla coelebs;1;derivation/1/5/7/0/3012227f9aba4dbe9ff9691f9293f411.wav;1;1
26.435918;0.000000;26.435918;Fringilla coelebs;1;derivation/1/1/6/a/4b80da0aa8fa4425a70fb4dbf81f1a4d.wav;2;1
30.792000;0.000000;30.792000;Fringilla coelebs;1;derivation/1/1/8/b/cce67a5c4e134f40b127270a8030f919.wav;2;1
119.616000;0.000000;119.616000;Fringilla coelebs;1;derivation/1/7/7/a/ae132a3656324e6993ecc76c1043e16a.wav;2;1
31.898083;0.000000;31.898083;Fringilla coelebs;1;derivation/1/6/0/e/4f1e1cf0582e4e12b34bc663b4a795b2.wav;2;1
76.392000;0.000000;76.392000;Fringilla coelebs;1;derivation/1/9/8/2/563f7496ba26437dbd420196c69367ec.wav;1;1
140.505275;0.000000;140.505275;Fringilla coelebs;1;derivation/1/3/5/3/718a85c5b1df455babf4c89bda172048.wav;2;1
3.063433;200.179146;203.242579;Fringilla coelebs;1;derivation/1/0/b/b/76f5684ce63d423a8bb8d57ea5f82c4a.wav;2;4
20.065219;0.000000;20.065219;Fringilla coelebs;1;derivation/1/f/f/b/f916b6cdee8d44008f5d480ee594f1ff.wav;1;87
45.984000;0.000000;45.984000;Fringilla coelebs;1;derivation/1/4/0/6/0fc2aac2f4a24f1ab873123e1eecf3da.wav;2;1
95.153188;0.000000;95.153188;Fringilla coelebs;1;derivation/1/8/c/e/fe741b3088c04143ad4f31a076376e5c.wav;2;1
49.224000;0.000000;49.224000;Fringilla coelebs;1;derivation/1/d/b/4/abf3531bd9aa48e095e5eea74799508e.wav;2;1
20.043531;0.000000;20.043531;Fringilla coelebs;1;derivation/1/4/8/7/f0c2fb42155a4f20b454e2de4b328ee3.wav;1;87
2.888500;0.000000;2.888500;Fringilla coelebs;1;derivation/1/d/6/3/a29c32e098a147eeadac435162783c66.wav;2;1
47.179438;0.000000;47.179438;Fringilla coelebs;1;derivation/1/1/2/4/eb6caed302f1480e814533aa14dae88a.wav;2;1
157.008000;0.000000;157.008000;Fringilla coelebs;1;derivation/1/e/b/9/dfd6898d72d342f9bcc3786aeb37b1b2.wav;2;1
19.701302;0.000000;19.701302;Fringilla coelebs;1;derivation/1/d/0/0/52f382515b78454e825ba7c7a8e62dd3.wav;1;87
288.653061;0.000000;288.653061;Fringilla coelebs;1;derivation/1/7/8/2/9b841e50d2824369b31bb780c56ad8ea.wav;2;1
71.352000;0.000000;71.352000;Fringilla coelebs;1;derivation/1/0/2/6/5cce61d251254b1faaff9b4cfdb589fa.wav;2;1
96.048000;0.000000;96.048000;Fringilla coelebs;1;derivation/1/1/7/e/f8325a025ff54713b6f75dccb475d82e.wav;2;1
12.216000;0.000000;12.216000;Fringilla coelebs;1;derivation/1/e/e/e/35ed3d1007b545529f1859c7a305e3a5.wav;2;1
88.024975;0.000000;88.024975;Fringilla coelebs;1;derivation/1/9/f/e/26519fa2649044a1be27813e2032e82f.wav;2;1
78.288000;0.000000;78.288000;Fringilla coelebs;1;derivation/1/2/9/e/d25e365c9b0b4a53a751a993ed751dc0.wav;2;1
89.424000;0.000000;89.424000;Fringilla coelebs;1;derivation/1/2/5/1/acaab2de7c6e4fa0aeb849b42b890080.wav;2;1
17.318500;0.000000;17.318500;Fringilla coelebs;1;derivation/1/4/b/3/6fab0b8ec45042b1b57a5c3dd0c98d3c.wav;1;87
22.091198;0.000000;22.091198;Fringilla coelebs;1;derivation/1/b/6/e/c5b5211123c24e92bd31c5b7346338f1.wav;1;87
19.389208;0.000000;19.389208;Fringilla coelebs;1;derivation/1/6/4/8/67f957563d754c40adf4304bcd2b63ec.wav;1;87
2.319774;34.434513;36.754287;Fringilla coelebs;1;derivation/1/4/3/0/df2486ea07ca45f2b9055bcccb6475dc.wav;2;4
95.808000;0.000000;95.808000;Fringilla coelebs;1;derivation/1/0/b/c/1be758aa07f84a178627bfa0977ef775.wav;2;1
0.520305;252.790875;253.311180;Fringilla coelebs;1;derivation/1/8/3/7/61995e105e6846fdbc815eb713ac1ce6.wav;2;4
16.927347;0.000000;16.927347;Fringilla coelebs;1;derivation/1/8/8/9/188e0d24471241a38b0f871053dfe0bb.wav;2;1
20.732042;0.000000;20.732042;Fringilla coelebs;1;derivation/1/3/e/e/0013fb561b50411f805c232a7f5e7dcd.wav;1;87
2.136066;72.137065;74.273131;Fringilla coelebs;1;derivation/1/1/f/a/2a93303e7ec4497280f4284c64f3ae39.wav;2;4
20.027667;0.000000;20.027667;Fringilla coelebs;1;derivation/1/b/a/3/13011a8f03174c6583f5727f0d39dab1.wav;1;87
91.200000;0.000000;91.200000;Fringilla coelebs;1;derivation/1/8/e/e/f581dec3ad1d438d8cb03eb8f4c576b2.wav;2;1
23.538700;0.000000;23.538700;Fringilla coelebs;1;derivation/1/1/5/a/d210d332dbf3445f8a5d2989d9b1e5a8.wav;2;1
52.032000;0.000000;52.032000;Fringilla coelebs;1;derivation/1/4/d/1/391c98446a6a46dcbcdbbf1d0de210ef.wav;1;1
200.511750;0.000000;200.511750;Fringilla coelebs;1;derivation/1/0/7/3/c576ff68ebaf459eb6bbfb81e01c3c6b.wav;1;1
0.349759;243.037873;243.387632;Fringilla coelebs;1;derivation/1/5/1/b/f2c2e1e23d0743d29fcd25f95f502436.wav;2;4
36.561354;0.000000;36.561354;Fringilla coelebs;1;derivation/1/1/d/b/ab7488974b8a427395d166a8c667465d.wav;2;1
122.400000;0.000000;122.400000;Fringilla coelebs;1;derivation/1/a/c/c/72d4c7a195b742b98f6c2b5f95adb5bf.wav;2;1
5.328980;0.000000;5.328980;Fringilla coelebs;1;derivation/1/f/2/a/e9bfde45353b4dcb835463296cf83ec9.wav;2;1
424.368000;0.000000;424.368000;Fringilla coelebs;1;derivation/1/4/4/d/917f511782154ea9a15ba0e24703f722.wav;2;1
2.342000;0.000000;2.342000;Fringilla coelebs;1;derivation/1/0/3/9/944f98e7c0ee40afa5e952944c38a3cd.wav;1;84
